run_id,clock_target_mhz,clock_applied_mhz,avg_clock_mhz,peak_clock_mhz,avg_temp_c,avg_gpu_util_pct,avg_mem_bw_util_pct,avg_vram_used_mib,avg_vram_alloc_pct,runtime_s,avg_power_w,energy_j,log_path
clk2745_r2_20260423_101917,2745,2745,2520.0000,2520.0000,50.1667,68.4314,66.8431,554.1373,9.0236,4.0241,40.3923,162.5432,data\raw\memory\logs\19_hardsigmoid_custom\clk2745_r2_20260423_101917_power.csv
clk2685_r1_20260423_101930,2685,2685,2520.0000,2520.0000,49.5588,69.6078,69.6078,555.7059,9.0491,4.0212,37.6035,151.2107,data\raw\memory\logs\19_hardsigmoid_custom\clk2685_r1_20260423_101930_power.csv
clk2685_r2_20260423_101942,2685,2685,2520.0000,2520.0000,50.3529,73.5294,73.5294,553.4412,9.0122,4.0294,40.5517,163.3971,data\raw\memory\logs\19_hardsigmoid_custom\clk2685_r2_20260423_101942_power.csv
clk2625_r1_20260423_101955,2625,2625,2520.0000,2520.0000,49.6961,69.0392,68.6863,546.2451,8.8951,4.0155,37.2093,149.4132,data\raw\memory\logs\19_hardsigmoid_custom\clk2625_r1_20260423_101955_power.csv
clk2625_r2_20260423_102006,2625,2625,2520.0000,2520.0000,50.4000,74.2857,74.2857,544.6952,8.8698,4.0262,40.0878,161.4016,data\raw\memory\logs\19_hardsigmoid_custom\clk2625_r2_20260423_102006_power.csv
clk2565_r1_20260423_102020,2565,2565,2520.0000,2520.0000,50.2233,66.9709,65.3981,540.9806,8.8093,4.0198,38.1256,153.2587,data\raw\memory\logs\19_hardsigmoid_custom\clk2565_r1_20260423_102020_power.csv
clk2565_r2_20260423_102031,2565,2565,2520.0000,2520.0000,50.8661,68.7500,68.7500,550.6250,8.9664,4.0407,39.3857,159.1460,data\raw\memory\logs\19_hardsigmoid_custom\clk2565_r2_20260423_102031_power.csv
clk2505_r1_20260423_102046,2505,2505,2505.0000,2505.0000,50.0741,67.9074,66.0741,536.2778,8.7327,4.0266,36.7052,147.7962,data\raw\memory\logs\19_hardsigmoid_custom\clk2505_r1_20260423_102046_power.csv
clk2505_r2_20260423_102058,2505,2505,2505.0000,2505.0000,50.6415,68.8679,68.8679,546.3774,8.8972,4.0351,39.1968,158.1642,data\raw\memory\logs\19_hardsigmoid_custom\clk2505_r2_20260423_102058_power.csv
clk2445_r1_20260423_102111,2445,2445,2445.0000,2445.0000,49.6262,68.2243,68.2243,541.3084,8.8147,4.0299,36.2778,146.1940,data\raw\memory\logs\19_hardsigmoid_custom\clk2445_r1_20260423_102111_power.csv
clk2445_r2_20260423_102123,2445,2445,2445.0000,2445.0000,49.9364,66.3636,66.3636,527.1636,8.5843,4.0208,37.0756,149.0734,data\raw\memory\logs\19_hardsigmoid_custom\clk2445_r2_20260423_102123_power.csv
clk2385_r1_20260423_102138,2385,2385,2385.0000,2385.0000,48.9259,67.5926,67.5926,543.0463,8.8430,4.0303,33.3663,134.4747,data\raw\memory\logs\19_hardsigmoid_custom\clk2385_r1_20260423_102138_power.csv
clk2385_r2_20260423_102149,2385,2385,2385.0000,2385.0000,49.4528,68.8679,68.8679,544.1698,8.8613,4.0205,35.6656,143.3923,data\raw\memory\logs\19_hardsigmoid_custom\clk2385_r2_20260423_102149_power.csv
clk2325_r1_20260423_102203,2325,2325,2325.0000,2325.0000,48.4579,68.2243,68.2243,543.5140,8.8506,4.0337,33.3190,134.3972,data\raw\memory\logs\19_hardsigmoid_custom\clk2325_r1_20260423_102203_power.csv
clk2325_r2_20260423_102215,2325,2325,2325.0000,2325.0000,48.5741,67.5926,67.5926,534.7685,8.7082,4.0323,34.0681,137.3744,data\raw\memory\logs\19_hardsigmoid_custom\clk2325_r2_20260423_102215_power.csv
clk2265_r1_20260423_102229,2265,2265,2265.0000,2265.0000,47.5833,66.6667,66.6667,536.3519,8.7339,4.0293,31.4514,126.7275,data\raw\memory\logs\19_hardsigmoid_custom\clk2265_r1_20260423_102229_power.csv
clk2265_r2_20260423_102241,2265,2265,2265.0000,2265.0000,47.9907,67.5926,67.5926,531.6296,8.6571,4.0303,32.9451,132.7789,data\raw\memory\logs\19_hardsigmoid_custom\clk2265_r2_20260423_102241_power.csv
clk2205_r1_20260423_102255,2205,2205,2205.0000,2205.0000,47.4404,66.9725,66.9725,535.7156,8.7236,4.0265,30.9240,124.5156,data\raw\memory\logs\19_hardsigmoid_custom\clk2205_r1_20260423_102255_power.csv
clk2205_r2_20260423_102307,2205,2205,2205.0000,2205.0000,47.5413,66.9725,66.9725,531.3394,8.6523,4.0217,31.6358,127.2312,data\raw\memory\logs\19_hardsigmoid_custom\clk2205_r2_20260423_102307_power.csv
clk2145_r1_20260423_102321,2145,2145,2145.0000,2145.0000,46.8491,68.8679,68.8679,543.9623,8.8579,4.0292,29.5200,118.9421,data\raw\memory\logs\19_hardsigmoid_custom\clk2145_r1_20260423_102321_power.csv
clk2145_r2_20260423_102333,2145,2145,2145.0000,2145.0000,47.0463,67.5926,67.5926,538.4074,8.7674,4.0329,31.2181,125.8994,data\raw\memory\logs\19_hardsigmoid_custom\clk2145_r2_20260423_102333_power.csv
clk2085_r1_20260423_102347,2085,2085,2085.0000,2085.0000,46.5327,68.2243,68.2243,543.5140,8.8506,4.0400,28.9155,116.8200,data\raw\memory\logs\19_hardsigmoid_custom\clk2085_r1_20260423_102347_power.csv
clk2085_r2_20260423_102359,2085,2085,2085.0000,2085.0000,46.8333,66.6667,66.6667,536.3704,8.7343,4.0404,30.2785,122.3383,data\raw\memory\logs\19_hardsigmoid_custom\clk2085_r2_20260423_102359_power.csv
clk2025_r1_20260423_102413,2025,2025,2025.0000,2025.0000,45.8839,65.1786,65.1786,525.7857,8.5619,4.0364,27.4187,110.6737,data\raw\memory\logs\19_hardsigmoid_custom\clk2025_r1_20260423_102413_power.csv
clk2025_r2_20260423_102426,2025,2025,2025.0000,2025.0000,45.8407,64.6018,64.6018,518.8850,8.4495,4.0355,27.8081,112.2206,data\raw\memory\logs\19_hardsigmoid_custom\clk2025_r2_20260423_102426_power.csv
clk1965_r1_20260423_102440,1965,1965,1965.0000,1965.0000,45.8252,74.4175,75.4660,559.0097,9.1029,4.0426,27.9839,113.1287,data\raw\memory\logs\19_hardsigmoid_custom\clk1965_r1_20260423_102440_power.csv
clk1965_r2_20260423_102452,1965,1965,1965.0000,1965.0000,46.0000,69.1589,69.1589,543.0935,8.8437,4.0411,28.5633,115.4269,data\raw\memory\logs\19_hardsigmoid_custom\clk1965_r2_20260423_102452_power.csv
clk1905_r1_20260423_102506,1905,1905,1905.0000,1905.0000,45.5321,71.9817,72.4771,533.5596,8.6885,4.0451,26.6078,107.6304,data\raw\memory\logs\19_hardsigmoid_custom\clk1905_r1_20260423_102506_power.csv
clk1905_r2_20260423_102518,1905,1905,1905.0000,1905.0000,45.7290,74.1308,74.7664,538.4112,8.7675,4.0412,27.6285,111.6516,data\raw\memory\logs\19_hardsigmoid_custom\clk1905_r2_20260423_102518_power.csv
clk1845_r1_20260423_102532,1845,1845,1845.0000,1845.0000,44.9541,72.0734,73.3119,546.9908,8.9072,4.0372,26.1429,105.5445,data\raw\memory\logs\19_hardsigmoid_custom\clk1845_r1_20260423_102532_power.csv
clk1845_r2_20260423_102544,1845,1845,1845.0000,1845.0000,45.2000,68.0091,67.2727,536.8273,8.7417,4.0452,27.2635,110.2857,data\raw\memory\logs\19_hardsigmoid_custom\clk1845_r2_20260423_102544_power.csv
clk1785_r1_20260423_102558,1785,1785,1785.0000,1785.0000,44.8302,69.2736,67.8302,553.3019,9.0100,4.0481,25.9587,105.0827,data\raw\memory\logs\19_hardsigmoid_custom\clk1785_r1_20260423_102558_power.csv
clk1785_r2_20260423_102610,1785,1785,1785.0000,1785.0000,44.9908,68.7890,67.0550,538.1743,8.7636,4.0420,26.4951,107.0929,data\raw\memory\logs\19_hardsigmoid_custom\clk1785_r2_20260423_102610_power.csv
